Timestamp,NPS,Version,Comments
"8/8/2025, 11:22:06.36 AM",8,1.34.0,"Ctrl+Shift+E to run a query is a little unfamiliar, would prefer ctrl+F5"
"8/8/2025, 10:18:20.247 AM",8,1.34.0,
"8/7/2025, 6:58:19.681 PM",8,1.34.0,you can add more native features that is there in the SSMS to vscode so that people dont need to depend on SSMS anymore... After all both SSMS and MSSQL extension are owned by microsoft... 
"8/7/2025, 3:44:17.732 PM",8,1.34.0,
"8/7/2025, 6:55:26.261 AM",8,1.34.0,The display and more intellisense
"8/6/2025, 2:48:58.906 PM",8,1.34.0,"Would love to see SQL Server Agent added to this extension, along with the other features that SSMS currently provides, so I could manage my SQL server instance entirely in Visual Studio code using only one extension."
"8/6/2025, 2:18:39.199 PM",8,1.34.0,I find that I need to run kinit from time to time. It would be nice if this was done automatically or the need to run it as often be reduced.
"8/6/2025, 9:39:47.497 AM",8,1.34.0,add option to freeze query results when the active query window looses focus
"8/6/2025, 7:55:54.436 AM",8,1.34.0,
"8/5/2025, 6:27:34.421 PM",8,1.34.0,
"8/4/2025, 6:03:30.85 AM",8,1.34.0,"Incluir atajos de teclado para poder aabrir elementos de la BBDD, como por ejemplo Store procedures o definiciones de tablasa"
"8/2/2025, 11:26:06.02 PM",8,1.34.0,In fairness it could be environment factors and it is improving with addition of schema compare but compared to SQL Management Studio (SSMS) it is not as reliable for me
"8/1/2025, 1:19:48.019 PM",8,1.34.0,Better syntax highlighting and admit keyboard shortcuts as in SSMS for e.g. sp_help
"8/1/2025, 9:49:17.367 AM",8,1.34.0,It is sometimes very slow relative to SSMS
"8/1/2025, 7:47:06.734 AM",8,1.34.0,We should make options to run sql extenion by default and should show option for coloring connecttion profiles.
"7/31/2025, 12:37:49.777 PM",8,1.34.0,Display of query results sets is not very <REDACTED: user-file-path> (especially navigating through more query results grids get messy on scrollbars). Instellisense integrated with connected database (objects) and retreiving DB object defintiion form DB.
"7/31/2025, 11:59:03.517 AM",8,1.34.0,
"7/31/2025, 5:05:50.965 AM",8,1.34.0,"The session often hangs, probably after some update. It is difficult to close a session and when trying to disconnect it stucks in cacelling the query. Started facing this issue only recently."
"7/30/2025, 5:34:33.843 PM",8,1.34.0,"The way query results are shown is kind of clunky; it frequently seems to fail to display results (especially large result sets) or display results from the wrong sql editor tab when switching between multiple tabs.  My wishlist item: I wish there was a clearer way to separate sql tabs from regular editor tabs. I like using vs code for my sql needs because it's faster to startup and work with than SSMS, but I miss having a dedicated ""space"" for sql operations. Even just a way to group sql tabs separate from other editor tabs would be helpful. (Maybe there's a separate extension I'm missing out on for that? I haven't explored very far.)"
"7/30/2025, 3:32:23.657 PM",8,1.34.0,Keep up the good work ;)
"7/30/2025, 2:39:39.2 PM",8,1.34.0,The biggest thing is to automatically make F5 run the query
"7/30/2025, 1:55:16.394 PM",8,1.34.0,
"7/30/2025, 10:31:23.101 AM",8,1.34.0,Including modelling tools
"7/30/2025, 9:51:15.49 AM",8,1.34.0,
"7/30/2025, 9:06:55.603 AM",8,1.34.0,display the connection name in the status bar or the tab title
"7/30/2025, 5:43:02.416 AM",8,1.34.0,
"7/29/2025, 9:26:34.506 PM",8,1.34.0,"I feel like it's ok to see if queries work, but it lacks features that I am use to in SSMS"
"7/29/2025, 3:04:16.732 PM",8,1.34.0,The thing that frustrates me the most is that I can't always cancel a query. The 'stop' button is not always visible.
"7/29/2025, 1:59:46.944 PM",8,1.34.0,
"7/29/2025, 6:12:28.523 AM",8,1.34.0,
"7/29/2025, 1:57:17.627 AM",8,1.34.0,"Interact with data (Edit , Delete ...) , loading , executing speed , error processing.."
"7/28/2025, 4:50:52.001 PM",8,1.34.0,Periodically the connection to SQL server is broken and the only way to get it working again is to restart VS Code.
"7/28/2025, 2:17:21.762 AM",8,1.34.0,"more like ssms please, full feature"
"7/25/2025, 7:00:35.613 PM",8,1.34.0,"Provide secure storage for DB credentials, or make it clear they are already stored securely."
"7/25/2025, 6:50:06.245 AM",8,1.34.0,"Better conncection. It takes quite some time before a query starts running for instance. Better intellisense, because it is very bad"
"7/25/2025, 1:08:56.073 AM",8,1.34.0,"Cuando se ejecuta una consulta que no tiene conexión asociada, te pide la conexión, eso está perfecto. Lo que no está perfecto es esperar la actualización del intelisense para ejecutar tu consulta. Debería mandar a ejecutar primero la consulta y luego de eso, actualizar el intelisense."
"7/24/2025, 8:34:34.474 PM",8,1.34.0,"SQL querys are made relatively fast, and I like integration with Copilot, it has improved a lot since I started using it, I would like to have the most relevant options of MSSQL Managment Studio. In v. 1.33 There was an error that was asked to enter the CREDENTIAL SQL server every time I wanted to edit SP instructions, views or functions."
"7/24/2025, 3:24:47.439 PM",8,1.34.0,"Implement more features from SSMS and Azure Data Studio. Edit Top 200 Rows From Azure Data Studio, edit permissions for users, tables, views, stored procedures, etc Improve Copilot integration with Azure DevOps repos - NOT just GIT Better connection to Azure SQL - think Azure Data Studio Azure resource browser"
"7/24/2025, 2:43:56.354 PM",8,1.34.0,
"7/24/2025, 9:25:01.011 AM",8,1.34.0,"Connection resilience in case of bad connectivity leaves a lot to be desired even compared to Azure Data Studio.  Also, returning to SSMS-like object filter also doesn't feel as a step in a right direction,  as ADS-like search was significantly faster to operate."
"7/24/2025, 6:48:40.541 AM",8,1.34.0,
"8/19/2025, 2:39:34.559 AM",8,1.34.1,
"8/18/2025, 4:12:19.063 PM",8,1.34.1,apply filters from query result view to the where in DQL
"8/18/2025, 3:25:10.111 PM",8,1.34.1,
"8/18/2025, 3:02:29.871 PM",8,1.34.1,
"8/18/2025, 2:38:34.518 PM",8,1.34.1,
"8/18/2025, 1:52:18.301 PM",8,1.34.1,"3 Things that would be very, very helpful:  1) Provide a setting or method to allow us to control how a script (such as ""Script as Create"") is formatted when it is generated.  Example 1: when I start to build a query with multiple joins using R-Click menu item ""Select TOP 1000"", I ALWAYS have to go back and add an alias (first letter of the table name) and replace all the "",["" with "",a.["" with the alias.  Example 2: I very often put ""WITH(NOLOCK)"" on my tables.  It would help my workflow a LOT if there was a place to preset templates for this so it would come up like I need that each time.  Then when I select ""Select Top 1000"", I could get a selection box of ""Default"" OR I could pick one of my pre-defined templates.  2) Azure Data Ops had an ""Edit Data"" option in the R-Click Menu - that was useful, and is not found in the plugin.  3) VSCode editor: Rectangle Editing (<REDACTED: user-file-path>, etc) like in Visual Studio."
"8/18/2025, 12:50:45.512 PM",8,1.34.1,"SSMS is still better in a lot of cases for administration tasks. For example, I especially make heavy use of querying multiple servers via registered servers. If you had a feature where I could check which servers I want to query so I don't have to create a new Registered Servers group, you'd immediately be a compelling alternative to SSMS.  I tend to use SSMS any time I want to use Object Explorer, so improving on Object Explorer functionality would keep me in VSCode for longer."
"8/17/2025, 11:43:53.174 PM",8,1.34.1,インポートの機能拡張で使いやすいものが欲しい
"8/16/2025, 1:28:23.566 PM",8,1.34.1,"I very often lose connection with my servers. It’s worth mentioning that I use several servers with numerous databases, and sometimes I have to keep restarting in order for IntelliSense to update, and that stresses me out and slows me down."
"8/16/2025, 1:13:15.716 PM",8,1.34.1,Intellesense of the table and column names can be improved.
"8/15/2025, 3:12:00.989 PM",8,1.34.1,"I can't quite put my finger on it but it doesn't feel quite ""polished"" yet. "
"8/15/2025, 1:45:59.121 PM",8,1.34.1,
"8/15/2025, 7:16:24.594 AM",8,1.34.1,"Add more settings for ""mssql.format."" . For example """"mssql.format.indent"" <REDACTED: user-file-path>  ..when false it should not put the <BLANK>'s here: select * from AA <BLANK><BLANK><BLANK>join BB where xx <BLANK><BLANK><BLANK>and YY"
"8/14/2025, 11:22:42.853 PM",8,1.34.1,Support SQL kernel like Azure Data Studio. 
"8/14/2025, 7:49:30.787 PM",8,1.34.1,"Some features from SSMS, like Job management, Workbench ShortCut for SQL. But the extension is in a good way."
"8/14/2025, 3:23:38.479 PM",8,1.34.1,
"8/14/2025, 3:21:11.34 PM",8,1.34.1,"Ability to stop over-running queries. Sometimes, the stop button is not active and the query keeps running in the background"
"8/18/2025, 10:48:10.727 PM",9,1.34.0,"Edit data. Other than that, pretty good!"
"8/15/2025, 8:18:23.207 PM",9,1.34.0,Move the Run button to the top left side like SSMS and Azure Data Studio.
"8/15/2025, 1:54:44.658 PM",9,1.34.0,"Don't interrupt my workflow with surveys, went to run a query and it wouldn't run until I responded to a tiny window in the lower right hand corner of the screen."
"8/14/2025, 2:11:49.001 PM",9,1.34.0,
"8/13/2025, 5:15:15.546 PM",9,1.34.0,
"8/13/2025, 9:21:54.942 AM",9,1.34.0,
"8/12/2025, 2:41:44.242 PM",9,1.34.0,Integrate a tool to import data directly from flat files to the sql servers using this extension
"8/12/2025, 2:31:11.905 PM",9,1.34.0,provide clearer guidance on whether this extension is replacing SSMS
"8/12/2025, 9:00:03.453 AM",9,1.34.0,
"8/11/2025, 8:37:59.59 AM",9,1.34.0,I think better color theme for the SQL language would make this extension even better.
"8/11/2025, 2:35:13.823 AM",9,1.34.0,I get a lot of connection cancelled since the last upgrade
"8/7/2025, 7:43:32.077 PM",9,1.34.0,
"8/7/2025, 2:29:19.639 PM",9,1.34.0,
"8/7/2025, 9:51:19.75 AM",9,1.34.0,
"8/7/2025, 9:41:25.469 AM",9,1.34.0,The connection manager could be easier to use. It feels a bit clumsy at the moment.
"8/7/2025, 7:53:19.9 AM",9,1.34.0,"The update in some cases lost connection, or I click play first on a broken connection with the application, never connecting the database"
"8/5/2025, 1:15:31.503 PM",9,1.34.0,What would really be cool is if this had some Data Modeling capabilities.  Maybe it does and I just haven't found them yet.
"8/4/2025, 6:45:11.665 PM",9,1.34.0,
"8/4/2025, 4:57:35.134 AM",9,1.34.0,SSRS wäre gut integriert zu haben
"8/3/2025, 1:17:36.248 PM",9,1.34.0,"There is visible latency sometimes on connection management and query execution, which makes the experience clunky. The extensions fixed most of issues I experienced in the Azure Data Studio application, but the smoothness of changing tabs (with different connections) or opening new ones is a new one. The navigation over query results cells, selecting and copying is not as smoonth as in SQL server management studio. But overall pretty good of course."
"8/1/2025, 5:39:16.918 PM",9,1.34.0,"The results window side buttons need to be moved to corner so that results window can take less size.  In case of multiple queries are executed, the results window is taking more size due to the side buttons (like export to excel and other buttons)"
"8/1/2025, 8:34:11.764 AM",9,1.34.0,
"7/31/2025, 8:38:04.648 AM",9,1.34.0,"I'd like more advanced features like the XEvent Profiler in SSMS, and more options for Schema Information and  Script Generation. Great Job so far 👍🏽"
"7/30/2025, 8:43:35.61 AM",9,1.34.0,I would prefer quick execution of my SQL over Intellisense updates. Sometimes the intellisense is stopping my code from running because it doesn't synch quick enough with the changes I've made.
"7/29/2025, 8:37:56.844 PM",9,1.34.0,
"7/29/2025, 3:57:50.587 PM",9,1.34.0,Continue adding more management features for On Promises and Azure SQL Instances.
"7/29/2025, 2:15:00.349 PM",9,1.34.0,"Does most of what I want, would be nice if it had an importer from spreadsheet format.  I'm using Linux and runs just fine on there, so no complaints in that regard, appreciate that it has a Linux release.   I understand that the migration of features from Azure Data Studio is still ongoing and so I can't really offer feedback that isn't already in the roadmap, but at this point, it seems to work very well.  The only little annoyance is opening new tabs, typing the >connect command and then it asking you to set your document language to SQL. I don't see the harm in it changing the language to SQL automatically if it's a blank file at that point. literally 1 second thing, but I do it quite a lot and it feels like SQL is implicit, especially if its a requirement to run the extension on the file."
"7/28/2025, 9:41:34.252 AM",9,1.34.0,Add support for flat file imports
"7/27/2025, 10:16:57.905 AM",9,1.34.0,
"7/25/2025, 12:07:10.896 PM",9,1.34.0,
"7/25/2025, 5:24:26.546 AM",9,1.34.0,<REDACTED: secret>
"7/24/2025, 6:24:45.263 AM",9,1.34.0,
"8/15/2025, 10:10:26.262 AM",9,1.34.1,
"8/14/2025, 5:07:00.68 PM",9,1.34.1,
"8/14/2025, 3:23:27.001 PM",9,1.34.1,
"8/14/2025, 7:42:38.858 AM",9,1.34.1,
"8/15/2025, 6:45:38.075 PM",10,1.34.0,"I have used this extension pretty much every day at work for the last 3 years. It rocks! Yall have improved it SOOO much in the last ~six months, and i love the focus shift from azure data studio to this extension.  As background, I am someone who uses a lot of SQL to do analysis and browse data directly, rather than pulling data into other analytical tools.  - I love that you resurected the option to display results in a separate window. I prefer this greatly because i often limit my columns to only those that i need, and i often am writing very long queries... so i need nice height for my query editor, and i dont demand that much width for my results table. - One dream of mine would be an even MORE <REDACTED: user-file-path> tailor-able way to view the data.     - Number formatting         - Something to allow for quick formatting of numeric fields. Maybe a quick little button that formats numbers with commas and 2 decimals or something. I would also love it if this formatting was persisted by column name upon rerunning the query (maybe asking too much).         - It always feels like a nuisance to wrap my columns in the sql format function.     - Option to visually display column data types. This one is stolen from the databricks browser, but it is super clean. - Updates through VPN.     - My work VPN blocks the updates to the extension... no idea how this works behind the scenes, but i know the VS app itself has the rights to update itself, so i would love if that were the case for this extension too.       - When there is an update, my query doesnt go through and i have to disconect from the VPN in order to update the extension... and i dont want to install locally because yall have so many good new updates. - Database browser     - My workplace has an old app called AQT for browsing some old Db2 databases... the app sucks, but it has EPIC browsing features....         - A search bar for searching database for table names, views, column names, etc.         - Abilitiy to browse the columns of a table *using* a table.... meaning i get name, data type, PK, size, whatever in a little table, and i can sort by the different columns."
"8/14/2025, 3:59:09.894 PM",10,1.34.0,
"8/14/2025, 3:56:17.458 PM",10,1.34.0,telesense constantly brings up the potential things to enter but sometimes it does it when I'm juat adding something like quotes so it would be nice for there to be an easier way to not autoclick something by hitting enter. 
"8/14/2025, 2:20:39.374 PM",10,1.34.0,
"8/14/2025, 12:56:08.699 PM",10,1.34.0,
"8/14/2025, 9:34:57.475 AM",10,1.34.0,"Bring back the 'Manage...' option on Right-Click -> SQL Server name so that I can elasticsearch for stored procs, tables, views etc. or at least the option to text search for the above :)"
"8/13/2025, 7:11:23.806 PM",10,1.34.0,"Keep adding more features to make it as close to SSMS. Can't think of anything right now, but I am sure there's a thing or two  that I've said ""I wish"" for. Overall, I enjoy the extension and hope it stays in support for a long time"
"8/13/2025, 6:38:51.5 AM",10,1.34.0,
"8/12/2025, 5:04:11.044 PM",10,1.34.0,
"8/12/2025, 2:50:12.563 PM",10,1.34.0,
"8/12/2025, 2:03:51.979 PM",10,1.34.0,a veces se cuega mientras estoy realizando ejecutando una query no permite detener la query mi ejecutar una nueva. En esos casos hay que reiniciar vs code para que funcione  nuevamente
"8/11/2025, 3:17:16.05 PM",10,1.34.0,
"8/11/2025, 2:04:45.059 PM",10,1.34.0,It fails to download every time and I have to do it manually.
"8/11/2025, 3:18:56.508 AM",10,1.34.0,Integrate directly with Copilot to be able to read my DB schema in a way that keeps my schema info private and not used for training
"8/11/2025, 2:19:30.526 AM",10,1.34.0,"I love this. cuz this is very light weight, fast and provide execution plan function also!"
"8/8/2025, 8:56:13.539 PM",10,1.34.0,
"8/8/2025, 6:46:16.588 PM",10,1.34.0,"Work on the syntax linter and allow easy configuration or make it more obvious how to adjust it to your coding style More export options when running a query - plain text (copy), text file (<REDACTED: user-file-path> delimited)"
"8/8/2025, 2:31:28.876 PM",10,1.34.0,"Here are some issues I found:  - Cccasionally when I use ""Script as Create"" or ""Script as Alter"" MSSQL extension ask me to input connection credentials when I already connected to the DB. - This one is related with the issue mentioned before, when I failed to input the credentials correctly I can't be able to dismiss the connection notification at the bottom (I don't remember if is an error notification or <REDACTED: user-file-path> notification).  - I don't remember well if there is a way to list jobs and be able to inspect them maybe with ""Script as Create"" or something? It should be great to have this feature in the future.  Greetings "
"8/7/2025, 3:38:09.796 PM",10,1.34.0,
"8/7/2025, 2:37:51.59 PM",10,1.34.0,
"8/7/2025, 11:45:38.816 AM",10,1.34.0,nothing at this point 
"8/7/2025, 6:02:36.024 AM",10,1.34.0,
"8/6/2025, 4:09:47.535 PM",10,1.34.0,It'd be good if query results didn't dissapear when you change tabs. Still great extension
"8/6/2025, 3:28:34.79 PM",10,1.34.0,"Allow totals (sum, avg, etc.) on filtered values by clicking a column header, thus highlighting a column, as well as <REDACTED: user-file-path> columns. "
"8/6/2025, 3:05:26.479 PM",10,1.34.0,
"8/6/2025, 1:54:56.033 PM",10,1.34.0,
"8/6/2025, 9:36:36.852 AM",10,1.34.0,
"8/6/2025, 2:35:32.128 AM",10,1.34.0,"Nothing to date, i see the functionality of the Azure Desktop is slowly moving in, great!"
"8/6/2025, 2:30:05.674 AM",10,1.34.0,<REDACTED: user-file-path>
"8/4/2025, 2:19:43.666 PM",10,1.34.0,
"8/4/2025, 12:54:19.709 PM",10,1.34.0,
"8/4/2025, 4:35:12.274 AM",10,1.34.0,Less surveys.
"8/1/2025, 3:01:01.099 PM",10,1.34.0,
"8/1/2025, 2:31:02.26 PM",10,1.34.0,
"8/1/2025, 11:13:02.436 AM",10,1.34.0,"this is very useful, since i am using VS code for all my development. it need to be add many features as SSMS having."
"7/31/2025, 11:24:29.269 PM",10,1.34.0,
"7/30/2025, 10:57:00.437 PM",10,1.34.0,"I currently use VSCode workspaces as a way to colour code servers and editor tabs. It is not a perfect workaround though the ""connections"" section is still shared accross workspaces. Ideally, I would like to pick a colour for a registered connection and then colour code each edit tab that is connected to that connection."
"7/30/2025, 10:28:28.683 PM",10,1.34.0,
"7/30/2025, 4:49:25.281 PM",10,1.34.0,"me molesta ver errores de syntaxis inexistentes cuando hago consultas a bases de datos alojadas en otros servidores a travez de un linked server, es un error molesto que me molesta desde hace mucho"
"7/30/2025, 2:47:51.202 PM",10,1.34.0,"Hola, en Azure Data Studio al hacer click en una de las columnas del resultado de la consulta, en la barra de estado se veía la suma y la cuenta de esa columna, Esa funcionalidad aún no está implementada en Visual Studio Code."
"7/30/2025, 1:59:35.398 PM",10,1.34.0,"Please make the currently connected server and database more visible. At present, this information is located in the bottom right corner, but when the server or database names are long, they get truncated, making it difficult to clearly identify the active connection.  In Azure Data Studio, the connection details were conveniently displayed in the top left corner, which provided better visibility and ease of access. Restoring or improving this feature would greatly enhance usability and help prevent accidental execution of queries against the wrong server or database."
"7/29/2025, 4:35:40.295 PM",10,1.34.0,
"7/29/2025, 2:34:33.374 PM",10,1.34.0,
"7/29/2025, 1:43:24.154 PM",10,1.34.0,
"7/29/2025, 1:14:56.907 PM",10,1.34.0,"Sometimes, when running a query via the green play button the button does not change but the query starts running so there is no way to cancel it, except for closing VS code. "
"7/29/2025, 10:54:44.497 AM",10,1.34.0,
"7/28/2025, 6:53:12.573 PM",10,1.34.0,"Speed up expanding the object nodes in the tree. I.e. when you expand Tables, and your connection is over a VPN on Starlink it can take a while to load the list of table. Local server are no problem. Make the syntax validation a little more aware of things like sql-command mode <REDACTED: user-file-path> Also the results tab is kinda clunky to use with multiple result sets. Overall, though I tried and abandoned the early version of the extension, but almost exclusively use it now vs SSMS. Especially like writing SQL with GitHub Copilot. "
"7/28/2025, 4:37:05.602 PM",10,1.34.0,si van a remplazar azure con esta extension creo que faltan herramientas importantes como el profiler para ver las consultas o procesos que estan ejecutandose o se ejecutaron
"7/28/2025, 1:56:41.558 PM",10,1.34.0,
"7/28/2025, 10:16:00.115 AM",10,1.34.0,
"7/27/2025, 2:28:20.361 AM",10,1.34.0,Don't know. It's still fine now.
"7/26/2025, 3:22:19.803 PM",10,1.34.0,Opcoes de importação assim como tinha no azure data studio
"7/25/2025, 3:14:47.064 PM",10,1.34.0,
"7/25/2025, 1:22:18.672 PM",10,1.34.0,
"7/25/2025, 12:20:06.999 PM",10,1.34.0,
"7/25/2025, 10:55:02.68 AM",10,1.34.0,
"7/25/2025, 10:44:04.414 AM",10,1.34.0,
"7/25/2025, 7:17:42.422 AM",10,1.34.0,
"7/25/2025, 3:32:22.608 AM",10,1.34.0,
"7/24/2025, 10:34:18.427 PM",10,1.34.0,
"7/24/2025, 3:50:32.163 PM",10,1.34.0,I dunno.
"7/24/2025, 3:45:22.496 PM",10,1.34.0,
"7/24/2025, 2:06:14.163 PM",10,1.34.0,The query sometimes goes forever when executed. the cancellation doesn't help. the same query on SSMS runs instantaniously.  Not sure how the execution is handled but somewhere there is a glitch and it kind of hangs the query tab.  Only solution is to close the VSCode and relaunch. the query runs successfully on the fresh connection. over period the issue comes back again. 
"7/24/2025, 1:45:40.128 PM",10,1.34.0,"Give an option to stay with a DB connection across SQL files, without having to reconnect for each one."
"8/18/2025, 7:46:19.06 PM",10,1.34.1,
"8/18/2025, 11:55:38.712 AM",10,1.34.1,
"8/18/2025, 11:18:19.954 AM",10,1.34.1,
"8/15/2025, 10:22:53.053 PM",10,1.34.1,Herramienta muy util
"8/15/2025, 4:55:04.181 PM",10,1.34.1,copilot schema awareness for inline suggestions
"8/15/2025, 3:36:19.703 PM",10,1.34.1,
"8/15/2025, 2:11:28.389 PM",10,1.34.1,Just keep adding missing features from Azure Data Studio and SSMS
"8/15/2025, 10:50:20.486 AM",10,1.34.1,
"8/15/2025, 10:14:42.313 AM",10,1.34.1,"I'd love it if intellisense worked for stored procedure parameters, it's useful to see the paramters in the pop up but intellisense completion would be cool. Filtering databases and tables is really useful,, it would also be nice if you could sort them."
"8/15/2025, 6:47:04.87 AM",10,1.34.1,
"8/14/2025, 11:19:32.674 PM",10,1.34.1,"I would like to use the mssql extension as a dependency in my vscode extension to add embedded language service support so that inside javascript I could write sql queries with intellisense support. I tried to figure out the mssql extension API, but it seemed complicated if there were examples it would be much better"
"8/14/2025, 7:13:33.687 PM",10,1.34.1,"It's great for running queries. I had run into some problems a while back when trying to edit database objects using the UI, which led me to use DataGrip for that kind of thing. But I still spend 90% of my SQL editing time in VS Code."
"8/14/2025, 6:00:06.5 PM",10,1.34.1,the sql server extension does not work well. please fix it and adding more option than the studio management 
"8/14/2025, 3:39:04.383 PM",10,1.34.1,"Hay una extensión de sql que permite conectarse a bases de datos y muestra los resultados y ahí mismo cada columna tiene filtros y uno puede editar directamente, creo que es de database-client"
"8/14/2025, 3:08:34.606 PM",10,1.34.1,"Allow the ability to query multiple Sql Servers at once like SSMS!! One other thing, not directly related, but making Notebooks more like Azure Data Studio. I found the ability to run SQL cells so much simpler (especially the results grid). Setting up Kernels sucks.   One thing that keeps happening, now that I think about it, is when I right click a DB Table and ""select top"", VSC sometimes auto highlights  just the word ""Select"" and causes an error at execution. Happens randomly but is super annoying. Otherwise, it works great!"
"8/14/2025, 9:34:41.259 AM",10,1.34.1,
